Id,Predicted
4_589,0.044757
4_590,0.041288
4_591,0.788062
4_592,0.901215
4_593,0.055348
4_594,0.062542
4_595,0.041364
4_596,0.740734
4_597,0.825015
4_598,0.062189
4_599,0.708941
4_600,0.836048
4_601,0.053786
4_602,0.047661
4_603,0.716993
4_604,0.86692
4_605,0.050178
4_606,0.040177
4_607,0.049479
4_608,0.032476
4_609,0.027426
4_610,0.01875
4_611,0.015181
4_612,0.002148
4_613,0.006221
4_614,0.008642
4_615,0.00299
4_616,0.002816
4_617,0.009982
4_618,0.016672
4_619,0.010294
4_620,0.040804
4_621,0.043635
4_622,0.050134
4_623,0.047046
4_624,0.040817
4_625,0.756762
4_626,0.910112
4_627,0.051764
4_628,0.050958
4_629,0.054574
4_630,0.040196
4_631,0.731254
4_632,0.875229
4_633,0.050571
4_634,0.02783
4_635,0.044214
4_636,0.042152
4_637,0.030425
4_638,0.018573
4_639,0.023275
4_640,0.015604
4_641,0.007292
4_642,0.005018
4_643,0.006894
4_644,0.002213
4_645,0.010767
4_646,0.015115
4_647,0.007371
4_648,0.015017
4_649,0.017967
4_650,0.010078
4_651,0.015932
4_652,0.01836
4_653,0.010239
4_654,0.010706
4_655,0.017655
4_656,0.018968
4_657,0.008525
4_658,0.009516
4_659,0.016285
4_660,0.025052
4_661,0.024934
4_662,0.017304
4_663,0.009883
4_664,0.013512
4_665,0.016335
4_666,0.019731
4_667,0.017125
4_668,0.027244
4_669,0.019229
4_670,0.008624
4_671,0.013081
4_672,0.016436
4_673,0.012624
4_674,0.018511
4_675,0.021562
4_676,0.014079
4_677,0.012641
4_678,0.046443
4_679,0.048068
4_680,0.057217
4_681,0.054304
4_682,0.049884
4_683,0.758893
4_684,0.911058
4_685,0.039994
4_686,0.042452
4_687,0.046876
4_688,0.049889
4_689,0.054518
4_690,0.050047
4_691,0.042722
4_692,0.751688
4_693,0.897293
4_694,0.027854
4_695,0.031019
4_696,0.03518
4_697,0.039006
4_698,0.03295
4_699,0.034769
4_700,0.025822
4_701,0.011071
4_702,0.006111
4_703,0.006558
4_704,0.014024
4_705,0.019674
4_706,0.011778
4_707,0.011649
4_708,0.012399
4_709,0.015581
4_710,0.00702
4_711,0.00737
4_712,0.010867
4_713,0.045458
4_714,0.044304
4_715,0.054561
4_716,0.052692
4_717,0.047406
4_718,0.753556
4_719,0.898054
4_720,0.033375
4_721,0.029687
4_722,0.045356
4_723,0.046158
4_724,0.035205
4_725,0.027506
4_726,0.016445
4_727,0.015637
4_728,0.022937
4_729,0.015285
4_730,0.013395
4_731,0.007227
4_732,0.015578
4_733,0.024518
4_734,0.015805
4_735,0.038894
4_736,0.040891
4_737,0.055543
4_738,0.050197
4_739,0.044253
4_740,0.728953
4_741,0.873687
4_742,0.049563
4_743,0.043904
4_744,0.051418
4_745,0.040459
4_746,0.745555
4_747,0.845597
4_748,0.054341
4_749,0.062622
4_750,0.039503
4_751,0.684257
4_752,0.818217
4_753,0.052512
4_754,0.032988
4_755,0.046823
4_756,0.045435
4_757,0.036923
4_758,0.710875
4_759,0.869434
4_760,0.049025
4_761,0.044751
4_762,0.050303
4_763,0.039656
4_764,0.705489
4_765,0.851059
4_766,0.044175
4_767,0.025727
4_768,0.031098
4_769,0.034199
4_770,0.028397
4_771,0.029319
4_772,0.020492
4_773,0.01324
4_774,0.016336
4_775,0.016111
4_776,0.008828
4_777,0.035787
4_778,0.043969
4_779,0.0523
4_780,0.0448
4_781,0.038264
4_782,0.730369
4_783,0.879775
4_784,0.025417
4_785,0.041695
4_786,0.036867
4_787,0.083716
4_788,0.065283
4_789,0.067247
4_790,0.772119
4_791,0.888273
4_792,0.723039
4_793,0.857161
4_794,0.063638
4_795,0.046965
4_796,0.066347
4_797,0.051198
4_798,0.051463
4_799,0.024253
4_800,0.038871
4_801,0.040633
4_802,0.046819
4_803,0.044921
4_804,0.05544
4_805,0.749737
4_806,0.883096
4_807,0.049436
4_808,0.046032
4_809,0.731059
4_810,0.822752
4_811,0.057381
4_812,0.06299
4_813,0.051162
4_814,0.697978
4_815,0.843611
4_816,0.053362
4_817,0.036345
4_818,0.036306
4_819,0.085489
4_820,0.065085
4_821,0.071186
4_822,0.767928
4_823,0.88718
4_824,0.721509
4_825,0.853925
4_826,0.061242
4_827,0.048034
4_828,0.056654
4_829,0.048114
4_830,0.082678
4_831,0.063827
4_832,0.069759
4_833,0.763212
4_834,0.886663
4_835,0.722887
4_836,0.852813
4_837,0.0592
4_838,0.044875
4_839,0.054366
4_840,0.046786
4_841,0.053721
4_842,0.04417
4_843,0.044467
4_844,0.038725
4_845,0.73321
4_846,0.883573
4_847,0.031023
4_848,0.026053
4_849,0.030597
4_850,0.034082
4_851,0.039904
4_852,0.044535
4_853,0.041334
4_854,0.037799
4_855,0.730447
4_856,0.883491
4_857,0.025204
4_858,0.026532
4_859,0.033431
4_860,0.034124
4_861,0.031757
4_862,0.015041
4_863,0.01261
4_864,0.036762
4_865,0.035443
4_866,0.047674
4_867,0.055218
4_868,0.042625
4_869,0.764128
4_870,0.88512
4_871,0.051071
4_872,0.695542
4_873,0.836604
4_874,0.044551
4_875,0.033666
4_876,0.046147
4_877,0.059638
4_878,0.040198
4_879,0.023898
4_880,0.035964
4_881,0.03773
4_882,0.047366
4_883,0.044076
4_884,0.042428
4_885,0.771811
4_886,0.886458
4_887,0.056548
4_888,0.064226
4_889,0.04102
4_890,0.697
4_891,0.839894
4_892,0.053432
4_893,0.033659
4_894,0.032475
4_895,0.031671
4_896,0.026294
4_897,0.014973
4_898,0.03755
4_899,0.043365
4_900,0.045338
4_901,0.051541
4_902,0.043204
4_903,0.760466
4_904,0.881699
4_905,0.051626
4_906,0.690615
4_907,0.834297
4_908,0.040614
4_909,0.033017
4_910,0.04475
4_911,0.050021
4_912,0.031015
4_913,0.017434
4_914,0.012297
4_915,0.013748
4_916,0.017074
4_917,0.013884
4_918,0.013562
4_919,0.013814
4_920,0.013735
4_921,0.009533
4_922,0.000997
4_923,0.007848
4_924,0.039425
4_925,0.036256
4_926,0.045154
4_927,0.041708
4_928,0.04035
4_929,0.733647
4_930,0.878038
4_931,0.026019
4_932,0.034916
4_933,0.038412
4_934,0.036533
4_935,0.045661
4_936,0.050663
4_937,0.042404
4_938,0.762181
4_939,0.879437
4_940,0.055846
4_941,0.692399
4_942,0.815193
4_943,0.042302
4_944,0.033242
4_945,0.044235
4_946,0.043347
5_0,0.000548
5_1,0.002574
5_2,0.034246
5_3,0.035896
5_4,0.045121
5_5,0.056987
5_6,0.04369
5_7,0.749817
5_8,0.865498
5_9,0.051064
5_10,0.691097
5_11,0.810392
5_12,0.050073
5_13,0.051021
5_14,0.050851
5_15,0.05939
5_16,0.709239
5_17,0.840601
5_18,0.049447
5_19,0.026395
5_20,0.033798
5_21,0.045425
5_22,0.04189
5_23,0.025267
5_24,0.010283
5_25,0.002261
5_26,0.038156
5_27,0.04619
5_28,0.04808
5_29,0.045974
5_30,0.040097
5_31,0.724354
5_32,0.870633
5_33,0.036158
5_34,0.033846
5_35,0.033985
5_36,0.033093
5_37,0.028155
5_38,0.02269
5_39,0.019179
5_40,0.002686
5_41,0.002754
5_42,0.00613
5_43,0.008205
5_44,0.00953
5_45,0.011554
5_46,0.006435
5_47,0.03858
5_48,0.037782
5_49,0.04906
5_50,0.046764
5_51,0.0409
5_52,0.725838
5_53,0.872546
5_54,0.030319
5_55,0.026352
5_56,0.032818
5_57,0.033283
5_58,0.038178
5_59,0.029012
5_60,0.014828
5_61,0.007828
5_62,0.002554
5_63,0.009072
5_64,0.01109
5_65,0.002707
5_66,0.002509
5_67,0.002594
5_68,0.009334
5_69,0.015776
5_70,0.006889
5_71,0.008213
5_72,0.002426
5_73,0.005928
5_74,0.007844
5_75,0.002348
5_76,0.005628
5_77,0.0152
5_78,0.010982
5_79,0.038288
5_80,0.044924
5_81,0.049016
5_82,0.046021
5_83,0.040048
5_84,0.728571
5_85,0.867586
5_86,0.035017
5_87,0.028555
5_88,0.034276
5_89,0.033742
5_90,0.02854
5_91,0.019935
5_92,0.015827
5_93,0.002573
5_94,0.035919
5_95,0.0379
5_96,0.044877
5_97,0.045269
5_98,0.04141
5_99,0.722276
5_100,0.869439
5_101,0.029639
5_102,0.026982
5_103,0.034893
5_104,0.042765
5_105,0.039697
5_106,0.025839
5_107,0.025319
5_108,0.012292
5_109,0.003518
5_110,0.007094
5_111,0.043165
5_112,0.042474
5_113,0.057697
5_114,0.069727
5_115,0.05824
5_116,0.753198
5_117,0.205511
5_118,0.822652
5_119,0.055126
5_120,0.044258
5_121,0.054041
5_122,0.04705
5_123,0.049957
5_124,0.041873
5_125,0.023671
5_126,0.007697
5_127,0.00575
5_128,0.00774
5_129,0.035815
5_130,0.040087
5_131,0.048184
5_132,0.04426
5_133,0.04539
5_134,0.722243
5_135,0.86478
5_136,0.030581
5_137,0.026707
5_138,0.033996
5_139,0.038013
5_140,0.029193
5_141,0.02058
5_142,0.014313
5_143,0.007118
5_144,0.00474
5_145,0.006682
5_146,0.001724
5_147,0.001965
5_148,0.008431
5_149,0.010725
5_150,0.001966
5_151,0.001985
5_152,0.008492
5_153,0.010788
5_154,0.002205
5_155,0.0057
5_156,0.00645
5_157,0.014847
5_158,0.010543
5_159,0.001845
5_160,0.001635
5_161,0.001673
5_162,0.008169
5_163,0.042106
5_164,0.036776
5_165,0.046632
5_166,0.044099
5_167,0.061342
5_168,0.738554
5_169,0.862452
5_170,0.09045
5_171,0.127492
5_172,0.737064
5_173,0.818314
5_174,0.756015
5_175,0.816742
5_176,0.747429
5_177,0.813285
5_178,0.096904
5_179,0.086293
5_180,0.744522
5_181,0.816322
5_182,0.084981
5_183,0.039337
5_184,0.051112
5_185,0.046823
5_186,0.045411
5_187,0.039832
5_188,0.717729
5_189,0.862654
5_190,0.027825
5_191,0.026895
5_192,0.041959
5_193,0.041129
5_194,0.030453
5_195,0.019271
5_196,0.015966
5_197,0.035729
5_198,0.037805
5_199,0.047973
5_200,0.055242
5_201,0.043582
5_202,0.751589
5_203,0.864601
5_204,0.05264
5_205,0.690004
5_206,0.821992
5_207,0.046635
5_208,0.036387
5_209,0.048594
5_210,0.050157
5_211,0.028944
5_212,0.042727
5_213,0.04431
5_214,0.049793
5_215,0.047332
5_216,0.042058
5_217,0.721494
5_218,0.867018
5_219,0.034589
5_220,0.027923
5_221,0.034948
5_222,0.045928
5_223,0.035195
5_224,0.023737
5_225,0.020492
5_226,0.009128
5_227,0.011822
5_228,0.03643
5_229,0.038524
5_230,0.04941
5_231,0.04492
5_232,0.043691
5_233,0.714675
5_234,0.856941
5_235,0.029581
5_236,0.02727
5_237,0.032489
5_238,0.035864
5_239,0.028171
5_240,0.022581
5_241,0.027042
5_242,0.011819
5_243,0.003023
5_244,0.009381
5_245,0.011702
5_246,0.009286
5_247,0.011421
5_248,0.036362
5_249,0.040322
5_250,0.047636
5_251,0.053604
5_252,0.043273
5_253,0.71533
5_254,0.856415
5_255,0.029809
5_256,0.027242
5_257,0.033975
5_258,0.033139
5_259,0.032205
5_260,0.024442
5_261,0.010459
5_262,0.009214
5_263,0.01939
5_264,0.042295
5_265,0.036049
5_266,0.047572
5_267,0.045101
5_268,0.041421
5_269,0.747149
5_270,0.852595
5_271,0.081828
5_272,0.063003
5_273,0.068416
5_274,0.705847
5_275,0.798812
5_276,0.684391
5_277,0.796888
5_278,0.062394
5_279,0.050413
5_280,0.062673
5_281,0.055878
5_282,0.711168
5_283,0.815473
5_284,0.048901
5_285,0.025139
5_286,0.036418
5_287,0.038261
5_288,0.037406
5_289,0.023976
5_290,0.00988
5_291,0.008153
5_292,0.014886
5_293,0.006751
5_294,0.001571
5_295,0.001493
5_296,0.004671
5_297,0.006665
5_298,0.001754
5_299,0.034139
5_300,0.035255
5_301,0.045546
5_302,0.045071
5_303,0.039659
5_304,0.709865
5_305,0.845365
5_306,0.027081
5_307,0.029214
5_308,0.032398
5_309,0.032505
5_310,0.038198
5_311,0.047524
5_312,0.056347
5_313,0.054207
5_314,0.040712
5_315,0.782151
5_316,0.838587
5_317,0.117553
5_318,0.714467
5_319,0.779992
5_320,0.712928
5_321,0.772679
5_322,0.714814
5_323,0.140133
5_324,0.769794
5_325,0.098042
5_326,0.106317
5_327,0.07635
5_328,0.69513
5_329,0.792954
5_330,0.081045
5_331,0.046197
5_332,0.040038
5_333,0.045952
5_334,0.045706
5_335,0.041034
5_336,0.701558
5_337,0.839931
5_338,0.058295
5_339,0.056984
5_340,0.060939
5_341,0.043556
5_342,0.679033
5_343,0.80807
5_344,0.050058
5_345,0.036386
5_346,0.03903
5_347,0.056336
5_348,0.053934
5_349,0.043132
5_350,0.774601
5_351,0.835449
5_352,0.070513
5_353,0.69708
5_354,0.764913
5_355,0.660217
5_356,0.780649
5_357,0.090537
5_358,0.04794
5_359,0.057267
5_360,0.04869
5_361,0.05413
5_362,0.023458
5_363,0.016877
5_364,0.039347
5_365,0.040718
5_366,0.047332
5_367,0.050917
5_368,0.043612
5_369,0.700512
5_370,0.837289
5_371,0.030435
5_372,0.029309
5_373,0.03498
5_374,0.037885
5_375,0.036516
5_376,0.024087
5_377,0.042861
5_378,0.046542
5_379,0.059623
5_380,0.067101
5_381,0.06084
5_382,0.742399
5_383,0.19903
5_384,0.80007
5_385,0.058926
5_386,0.048024
5_387,0.055892
5_388,0.053307
5_389,0.056603
5_390,0.042463
5_391,0.718046
5_392,0.857124
5_393,0.045844
5_394,0.041278
5_395,0.048809
5_396,0.043487
5_397,0.041762
5_398,0.697965
5_399,0.849582
5_400,0.029419
5_401,0.028737
5_402,0.036014
5_403,0.031775
5_404,0.026537
5_405,0.014282
5_406,0.011875
5_407,0.014062
5_408,0.009652
5_409,0.000837
5_410,0.000957
5_411,0.000996
5_412,0.001253
5_413,0.007397
5_414,0.014355
5_415,0.040159
5_416,0.038635
5_417,0.048155
5_418,0.040996
5_419,0.04265
5_420,0.71837
5_421,0.861371
5_422,0.02659
5_423,0.034347
5_424,0.043813
5_425,0.04235
5_426,0.033054
5_427,0.025023
5_428,0.021349
5_429,0.007697
5_430,0.008259
5_431,0.008767
5_432,0.009466
5_433,0.009985
5_434,0.010613
5_435,0.016187
5_436,0.022219
5_437,0.03768
5_438,0.039734
5_439,0.052434
5_440,0.044232
5_441,0.042696
5_442,0.719075
5_443,0.861893
5_444,0.034454
5_445,0.031479
5_446,0.039905
5_447,0.041111
5_448,0.046325
5_449,0.054852
5_450,0.04936
5_451,0.044918
5_452,0.729512
5_453,0.872101
5_454,0.028591
5_455,0.032146
5_456,0.038473
5_457,0.035818
5_458,0.033911
5_459,0.022283
5_460,0.028161
5_461,0.017499
5_462,0.009713
5_463,0.01667
5_464,0.027661
5_465,0.025652
5_466,0.018679
5_467,0.014835
5_468,0.015853
5_469,0.017846
5_470,0.018581
5_471,0.022585
5_472,0.023681
5_473,0.017455
5_474,0.016641
5_475,0.019645
5_476,0.028683
5_477,0.024654
5_478,0.019423
5_479,0.021395
5_480,0.015364
5_481,0.020014
5_482,0.021702
5_483,0.012749
5_484,0.013382
5_485,0.014234
5_486,0.046666
5_487,0.050641
5_488,0.05642
5_489,0.064061
5_490,0.054933
5_491,0.709147
5_492,0.841331
5_493,0.038208
5_494,0.037068
5_495,0.052114
5_496,0.051022
5_497,0.057064
5_498,0.053362
5_499,0.056094
5_500,0.745326
5_501,0.846474
5_502,0.057892
5_503,0.064988
5_504,0.068013
5_505,0.690574
5_506,0.787552
5_507,0.064015
5_508,0.049772
5_509,0.709981
5_510,0.790272
5_511,0.061309
5_512,0.676818
5_513,0.794496
5_514,0.062349
5_515,0.10104
5_516,0.132973
5_517,0.113469
5_518,0.84894
5_519,0.176351
5_520,0.163511
5_521,0.174282
5_522,0.753441
5_523,0.110958
5_524,0.11458
5_525,0.141184
5_526,0.118791
5_527,0.739116
5_528,0.842911
5_529,0.056277
5_530,0.043157
5_531,0.047347
5_532,0.040739
5_533,0.038095
5_534,0.036699
5_535,0.02409
5_536,0.042206
5_537,0.044285
5_538,0.058839
5_539,0.052393
5_540,0.047528
5_541,0.710158
5_542,0.856206
5_543,0.03153
5_544,0.030955
5_545,0.036502
5_546,0.040156
5_547,0.032455
5_548,0.028754
5_549,0.031243
5_550,0.018153
5_551,0.013049
5_552,0.043012
5_553,0.045202
5_554,0.056203
5_555,0.057941
5_556,0.053861
5_557,0.70332
5_558,0.834323
5_559,0.054999
5_560,0.054758
5_561,0.057429
5_562,0.04847
5_563,0.728068
5_564,0.821652
5_565,0.09355
5_566,0.073317
5_567,0.108092
5_568,0.724979
5_569,0.16537
5_570,0.14115
5_571,0.814696
5_572,0.093366
5_573,0.083694
5_574,0.095633
5_575,0.077445
5_576,0.083463
5_577,0.055506
5_578,0.035274
5_579,0.018515
5_580,0.026972
5_581,0.023824
5_582,0.015515
5_583,0.015376
5_584,0.015838
5_585,0.01677
5_586,0.017241
5_587,0.023934
5_588,0.024815
5_589,0.01655
5_590,0.016658
5_591,0.017325
5_592,0.016821
5_593,0.017509
5_594,0.025129
5_595,0.061791
5_596,0.063371
5_597,0.07229
5_598,0.061074
5_599,0.059025
5_600,0.73961
5_601,0.878784
5_602,0.055548
5_603,0.051549
5_604,0.069005
5_605,0.066384
5_606,0.061257
5_607,0.74577
5_608,0.904419
5_609,0.04421
5_610,0.04233
5_611,0.047363
5_612,0.051212
5_613,0.050434
5_614,0.031255
5_615,0.026061
5_616,0.023631
5_617,0.025591
5_618,0.01904
5_619,0.019927
5_620,0.020228
5_621,0.029558
5_622,0.049033
5_623,0.048959
5_624,0.066831
5_625,0.115785
5_626,0.093234
5_627,0.833947
5_628,0.212586
5_629,0.827662
5_630,0.757828
5_631,0.830998
5_632,0.092227
5_633,0.094279
5_634,0.111065
5_635,0.093449
5_636,0.073411
5_637,0.738436
5_638,0.883795
5_639,0.039607
5_640,0.040381
5_641,0.045183
5_642,0.049525
5_643,0.043866
5_644,0.043489
5_645,0.040128
5_646,0.052291
5_647,0.052365
5_648,0.049166
5_649,0.737011
5_650,0.879565
5_651,0.03374
5_652,0.033311
5_653,0.044005
5_654,0.048891
5_655,0.060316
5_656,0.080568
5_657,0.066717
5_658,0.767099
5_659,0.204256
5_660,0.834409
5_661,0.060046
5_662,0.047592
5_663,0.057573
5_664,0.048187
5_665,0.06636
5_666,0.047622
5_667,0.018319
5_668,0.010142
5_669,0.013623
5_670,0.019488
5_671,0.019017
5_672,0.015535
5_673,0.041038
5_674,0.042019
5_675,0.091211
5_676,0.074209
5_677,0.081901
5_678,0.755282
5_679,0.861767
5_680,0.721284
5_681,0.819168
5_682,0.073579
5_683,0.684697
5_684,0.815265
5_685,0.06814
5_686,0.072286
5_687,0.057802
5_688,0.054722
5_689,0.035543
5_690,0.025298
5_691,0.020258
5_692,0.02038
5_693,0.023624
5_694,0.019406
5_695,0.027926
5_696,0.02773
5_697,0.023522
5_698,0.022748
5_699,0.048424
5_700,0.05197
5_701,0.06487
5_702,0.066703
5_703,0.071584
5_704,0.736913
5_705,0.8578
5_706,0.06544
5_707,0.051627
5_708,0.059
5_709,0.059364
5_710,0.051653
5_711,0.699252
5_712,0.834044
5_713,0.043528
5_714,0.039777
5_715,0.055036
5_716,0.053613
5_717,0.047392
5_718,0.693438
5_719,0.833004
5_720,0.041525
5_721,0.038423
5_722,0.042967
5_723,0.045937
5_724,0.037007
5_725,0.025564
5_726,0.021829
5_727,0.013336
5_728,0.021108
5_729,0.02882
5_730,0.020486
5_731,0.029442
5_732,0.025518
5_733,0.024503
5_734,0.030669
5_735,0.021968
5_736,0.014785
5_737,0.036998
5_738,0.040132
5_739,0.089344
5_740,0.075555
5_741,0.086946
5_742,0.72761
5_743,0.827671
5_744,0.694528
5_745,0.8176
5_746,0.07877
5_747,0.065035
5_748,0.078567
5_749,0.066642
5_750,0.063087
5_751,0.040977
5_752,0.032132
5_753,0.01542
5_754,0.014606
5_755,0.022308
5_756,0.023345
5_757,0.02127
5_758,0.033642
5_759,0.034637
5_760,0.035581
5_761,0.028119
5_762,0.019955
5_763,0.018701
5_764,0.018399
5_765,0.019539
5_766,0.019724
5_767,0.027869
5_768,0.060618
5_769,0.058009
5_770,0.071388
5_771,0.071385
5_772,0.066205
5_773,0.702133
5_774,0.829051
5_775,0.042759
5_776,0.049869
5_777,0.057795
5_778,0.063887
5_779,0.06372
5_780,0.058072
5_781,0.64694
5_782,0.773887
5_783,0.045525
5_784,0.040109
5_785,0.049284
5_786,0.053196
5_787,0.04226
5_788,0.020566
5_789,0.020165
5_790,0.044032
5_791,0.040113
5_792,0.048024
5_793,0.047937
5_794,0.043631
5_795,0.740373
5_796,0.883315
5_797,0.028676
5_798,0.035364
5_799,0.038349
5_800,0.036071
5_801,0.030331
5_802,0.036128
5_803,0.037267
5_804,0.046821
5_805,0.046797
5_806,0.042344
5_807,0.737851
5_808,0.8846
5_809,0.030278
5_810,0.03145
5_811,0.03505
5_812,0.036169
5_813,0.033111
5_814,0.017663
5_815,0.011694
5_816,0.003749
5_817,0.00691
5_818,0.008788
5_819,0.010325
5_820,0.012513
5_821,0.003725
5_822,0.010387
5_823,0.017168
5_824,0.008738
5_825,0.010085
5_826,0.012202
5_827,0.006702
5_828,0.008133
5_829,0.006193
5_830,0.008049
5_831,0.002957
5_832,0.037475
5_833,0.040763
5_834,0.046167
5_835,0.045633
5_836,0.041374
5_837,0.731352
5_838,0.879035
5_839,0.055402
5_840,0.049284
5_841,0.051818
5_842,0.046073
5_843,0.716376
5_844,0.853886
5_845,0.052287
5_846,0.027891
5_847,0.033722
5_848,0.037573
5_849,0.035227
5_850,0.01656
5_851,0.010321
5_852,0.038333
5_853,0.040968
5_854,0.057053
5_855,0.069551
5_856,0.057583
5_857,0.759501
5_858,0.203792
5_859,0.832509
5_860,0.056595
5_861,0.04744
5_862,0.05806
5_863,0.053572
5_864,0.056742
5_865,0.752446
5_866,0.870816
5_867,0.066177
5_868,0.714728
5_869,0.815434
5_870,0.06439
5_871,0.687662
5_872,0.795585
5_873,0.073895
5_874,0.04619
5_875,0.704137
5_876,0.808071
5_877,0.053974
5_878,0.695915
5_879,0.829949
5_880,0.043466
5_881,0.035936
5_882,0.048156
5_883,0.051017
5_884,0.031217
5_885,0.022253
5_886,0.019395
5_887,0.002467
5_888,0.005657
5_889,0.007754
5_890,0.002632
5_891,0.005924
5_892,0.007913
5_893,0.035217
5_894,0.037992
5_895,0.048933
5_896,0.044075
5_897,0.041181
5_898,0.735174
5_899,0.875095
5_900,0.028848
5_901,0.029942
5_902,0.033486
5_903,0.033981
5_904,0.028655
5_905,0.019236
5_906,0.015631
5_907,0.002593
5_908,0.005846
5_909,0.015602
5_910,0.011669
5_911,0.002484
5_912,0.002549
5_913,0.002641
5_914,0.002759
5_915,0.009504
5_916,0.011987
5_917,0.002851
5_918,0.002812
5_919,0.006043
5_920,0.006504
5_921,0.006399
5_922,0.011155
5_923,0.010443
5_924,0.015783
5_925,0.019257
5_926,0.019657
5_927,0.01967
5_928,0.012053
5_929,0.003061
5_930,0.003033
5_931,0.003061
5_932,0.009689
5_933,0.012231
5_934,0.003266
5_935,0.010089
5_936,0.019745
5_937,0.045918
5_938,0.043747
5_939,0.056573
5_940,0.068162
5_941,0.103778
5_942,0.772628
5_943,0.210324
5_944,0.811303
5_945,0.065584
5_946,0.726653
5_947,0.804298
5_948,0.079499
5_949,0.066569
5_950,0.080469
5_951,0.710756
5_952,0.8289
5_953,0.055477
5_954,0.040042
5_955,0.048603
5_956,0.046492
5_957,0.039112
5_958,0.721734
5_959,0.870414
5_960,0.030669
5_961,0.026709
5_962,0.033565
5_963,0.03645
5_964,0.037615
5_965,0.048333
5_966,0.04643
5_967,0.040767
5_968,0.733788
5_969,0.876105
5_970,0.029142
5_971,0.037481
5_972,0.043733
5_973,0.047256
5_974,0.035194
5_975,0.017777
5_976,0.011795
5_977,0.036138
5_978,0.037043
5_979,0.052272
5_980,0.047996
5_981,0.041524
5_982,0.732022
5_983,0.876722
5_984,0.026814
5_985,0.034043
5_986,0.044602
5_987,0.040372
5_988,0.038614
5_989,0.055762
5_990,0.047329
5_991,0.041094
5_992,0.729015
5_993,0.878624
5_994,0.02864
5_995,0.026566
5_996,0.034369
5_997,0.034283
5_998,0.030288
5_999,0.021415
5_1000,0.01771
5_1001,0.019916
5_1002,0.019496
5_1003,0.016437
5_1004,0.008044
5_1005,0.002484
5_1006,0.000944
6_639,0.011562
6_640,0.010561
6_642,0.008545
6_643,0.015008
6_644,0.024854
6_645,0.017679
6_646,0.009261
6_647,0.00929
6_648,0.0157
6_649,0.04354
6_650,0.03636
6_651,0.089753
6_652,0.067345
6_653,0.129717
6_654,0.821228
6_655,0.912833
6_656,0.799904
6_657,0.87299
6_658,0.783492
6_659,0.863209
6_660,0.10304
6_661,0.094281
6_662,0.115118
6_663,0.081468
6_664,0.786699
6_666,0.884755
6_667,0.761875
6_668,0.885624
6_669,0.075009
6_670,0.060535
6_671,0.069402
6_672,0.065034
6_673,0.775969
6_674,0.888543
6_675,0.058286
6_676,0.0386
6_677,0.053804
6_678,0.055437
6_679,0.049018
6_680,0.751849
6_681,0.906126
6_682,0.036414
6_683,0.035786
6_684,0.040333
6_685,0.046864
6_686,0.045351
6_687,0.054313
6_688,0.064466
6_689,0.050235
6_690,0.799704
6_691,0.910875
6_692,0.072228
6_693,0.75834
6_694,0.844278
6_695,0.081111
6_696,0.076152
6_697,0.747963
6_698,0.145088
6_699,0.827701
6_700,0.078483
6_701,0.096594
6_702,0.067975
6_703,0.735189
6_704,0.877949
6_705,0.086344
6_706,0.047639
6_707,0.041548
6_708,0.055206
6_709,0.054053
6_710,0.050664
6_711,0.764505
6_712,0.916321
6_713,0.04053
6_714,0.034338
6_715,0.041651
6_716,0.045556
6_717,0.044218
6_718,0.060428
6_719,0.053476
6_720,0.051195
6_721,0.805857
6_722,0.916976
6_723,0.058228
6_724,0.070633
6_725,0.070923
6_726,0.744558
6_727,0.849751
6_728,0.069422
6_729,0.055233
6_730,0.770394
6_731,0.84701
6_732,0.063038
6_733,0.072259
6_734,0.060961
6_735,0.727354
6_736,0.880118
6_737,0.064504
6_738,0.04747
6_739,0.041775
6_740,0.04645
6_741,0.053155
6_742,0.037959
6_743,0.033233
6_744,0.018771
6_745,0.009744
6_746,0.009727
6_747,0.040006
6_748,0.049308
6_749,0.057843
6_750,0.053523
6_751,0.047987
6_752,0.762167
6_753,0.912374
6_754,0.035362
6_755,0.034599
6_756,0.03984
6_757,0.041065
6_758,0.040401
6_759,0.037361
6_760,0.05303
6_761,0.051255
6_762,0.047456
6_763,0.758672
6_764,0.912685
6_765,0.038021
6_766,0.039101
6_767,0.052087
6_768,0.049131
6_769,0.047598
6_770,0.745742
6_771,0.899176
6_772,0.036473
6_773,0.032798
6_774,0.038894
6_775,0.047291
6_776,0.04034
6_777,0.020213
6_778,0.014976
6_779,0.008391
6_780,0.008526
6_781,0.012001
6_782,0.013859
6_783,0.008812
6_784,0.008671
6_785,0.015258
6_786,0.022133
6_787,0.021728
6_788,0.022301
6_789,0.013944
6_790,0.009825
6_791,0.013046
6_792,0.014651
6_793,0.009904
6_794,0.009398
6_795,0.04012
6_796,0.046895
6_797,0.090754
6_798,0.072139
6_799,0.079014
6_800,0.801783
6_801,0.911289
6_802,0.754083
6_803,0.88792
6_804,0.073121
6_805,0.055553
6_806,0.068492
6_807,0.069924
6_808,0.071066
6_809,0.037176
6_810,0.029153
6_811,0.014502
6_812,0.013552
6_813,0.019117
6_814,0.024603
6_815,0.01963
6_816,0.022041
6_817,0.026596
6_818,0.05973
6_819,0.054099
6_820,0.068606
6_821,0.071338
6_822,0.066381
6_823,0.760914
6_824,0.911558
6_825,0.038575
6_826,0.037647
6_827,0.043104
6_828,0.044841
6_829,0.050524
